country,cluster_id,year.x,year.y,lat,lon,lsms_id.x,lsms_id.y,diff_of_index,index_of_diff,asset_index.x,asset_index.y,n
ng,630300911642,2010,2015,7.35808994871,3.91623048611,ng_630300911642_2010,ng_630300911642_2015,-0.04724473415032811,-0.6549023061931825,1.7876770685388133,1.7404323343884853,5
ng,63030091764,2010,2015,7.37200520944,3.91770305651,ng_63030091764_2010,ng_63030091764_2015,-1.0496868740939986,-1.269968294168394,2.441167873787002,1.3914809996930033,4
ng,630301011762,2010,2015,7.38892819652,3.89482817894,ng_630301011762_2010,ng_630301011762_2015,0.276958131799928,0.07986552508928042,0.6846510619961664,0.9616091937960944,3
ng,63030142120,2010,2015,7.58639772801,3.56382399982,ng_63030142120_2010,ng_63030142120_2015,0.10610913482207408,0.23070174262807808,-0.018360126102601335,0.08774900871947273,9
ng,630301521688,2010,2015,9.08945959452,3.78671717101,ng_630301521688_2010,ng_630301521688_2015,-0.2447810396622766,-0.0492479630749118,-0.44647902990242117,-0.6912600695646978,6
ng,63030161390,2010,2015,7.98153287211,3.59347717923,ng_63030161390_2010,ng_63030161390_2015,-0.22516044175303324,0.6621323851928415,0.6685844292722479,0.44342398751921464,5
ng,63030182914,2010,2015,7.95773268283,3.15073058731,ng_63030182914_2010,ng_63030182914_2015,-0.032922797269012455,-0.02671472262779426,-1.2074886737018253,-1.2404114709708378,4
ng,63030201322,2010,2015,7.43163396744,3.95127212797,ng_63030201322_2010,ng_63030201322_2015,0.534572773482464,0.5334366007964421,3.7198128259169505,4.254385599399415,4
ng,630302411406,2010,2015,7.31804344148,3.89513103445,ng_630302411406_2010,ng_630302411406_2015,-0.3739823822670382,0.03879776912640368,2.8940761873938396,2.5200938051268014,6
ng,630302411924,2010,2015,7.30081530784,3.86898330777,ng_630302411924_2010,ng_630302411924_2015,0.209448516290611,0.47259865047963545,3.3557439003814262,3.565192416672037,10
ng,630302512052,2010,2015,7.35828832308,3.9598512318,ng_630302512052_2010,ng_630302512052_2015,0.8068515677858821,0.7407673379426002,1.5912485937144898,2.3981001615003716,7
ng,63030301946,2010,2015,7.86320958848,3.91913721389,ng_63030301946_2010,ng_63030301946_2015,-0.7561235583203841,-0.31002498967020753,1.636877344934041,0.8807537866136569,7
ng,630303211088,2010,2015,8.67984677076,3.39735353797,ng_630303211088_2010,ng_630303211088_2015,0.8632405735742826,0.8943145369701164,2.1466439828103767,3.0098845563846597,7
ng,63030322520,2010,2015,8.65495911471,2.96908456774,ng_63030322520_2010,ng_63030322520_2015,0.8192397633519978,1.4642872209351816,-0.8090176574482083,0.010222105903789469,4
ng,63030332554,2010,2015,8.1299959029,4.3959858225,ng_63030332554_2010,ng_63030332554_2015,-0.10690807818486803,0.39872989199753045,-1.0833233558289577,-1.1902314340138258,5
tz,0101014002,2008,2012,-5.085750102996826,35.85438919067383,tz_0101014002_2008,tz_0101014002_2012,0.0832618912922315,-0.12550448259743693,-1.053522580080488,-0.9702606887882566,3
tz,0102003003,2008,2012,-6.456620216369629,36.72285842895508,tz_0102003003_2008,tz_0102003003_2012,0.2934873952102321,-0.24472089250011508,-0.02181973966835743,0.2716676555418746,3
tz,0102017003,2008,2012,-6.614009857177734,36.50865936279297,tz_0102017003_2008,tz_0102017003_2012,0.35180841396374063,-0.572539264715107,-1.659559106763496,-1.3077506927997553,3
tz,0103013004,2008,2012,-6.177249908447266,36.47574996948242,tz_0103013004_2008,tz_0103013004_2012,0.3214745756653054,0.3277829361261585,-1.2080736245024106,-0.8865990488371052,3
tz,0104017304,2008,2012,-6.391560077667236,35.896209716796875,tz_0104017304_2008,tz_0104017304_2012,0.6279157565691665,0.07490769068964946,-0.7343908469670847,-0.10647509039791819,5
tz,0104038003,2008,2012,-5.953279972076416,35.244380950927734,tz_0104038003_2008,tz_0104038003_2012,-0.32343276553060574,0.08040719128221398,-1.3363966478859344,-1.6598294134165401,4
tz,0105009003,2008,2012,-5.993730068206787,35.85197830200195,tz_0105009003_2008,tz_0105009003_2012,0.2768790139155037,-0.2956918430763891,-1.1414322451481347,-0.864553231232631,4
tz,0201011001,2008,2012,-2.9963901042938232,36.01396179199219,tz_0201011001_2008,tz_0201011001_2012,0.15499406675759742,0.6661691780736195,-1.1412861133883712,-0.9862920466307739,4
tz,0202011303,2008,2012,-3.350909948348999,36.89004135131836,tz_0202011303_2008,tz_0202011303_2012,0.37795710599118293,-1.0389912120538267,0.279574867686276,0.6575319736774589,3
tz,0202012001,2008,2012,-3.4244000911712646,36.839698791503906,tz_0202012001_2008,tz_0202012001_2012,0.7646878376793692,1.409086302845249,-0.01289541260467358,0.7517924250746956,7
tz,0202024305,2008,2012,-3.4163401126861572,36.64162826538086,tz_0202024305_2008,tz_0202024305_2012,1.328503663914983,0.49601138660566185,-0.35730567649219586,0.9711979874227872,5
tz,0203009002,2008,2012,-3.4803199768066406,36.70206832885742,tz_0203009002_2008,tz_0203009002_2012,0.5540245126870956,0.4089815577304757,-1.2865834541233452,-0.7325589414362497,3
tz,0203010357,2008,2012,-3.3751299381256104,36.68608093261719,tz_0203010357_2008,tz_0203010357_2012,0.549847474247491,0.4071294163200034,0.3894356847338452,0.9392831589813363,5
tz,0203013019,2008,2012,-3.3864200115203857,36.65679168701172,tz_0203013019_2008,tz_0203013019_2012,0.3490718694605013,-0.02822963996984923,1.7122427138500245,2.0613145833105255,5
tz,0204001001,2008,2012,-3.3641300201416016,35.80253982543945,tz_0204001001_2008,tz_0204001001_2012,0.9740335080524917,0.7944837957458379,0.20652938185029385,1.1805628899027854,6
tz,0204001002,2008,2012,-3.372189998626709,35.707210540771484,tz_0204001002_2008,tz_0204001002_2012,0.06608102805810265,0.4281091351148443,-1.078599818533503,-1.0125187904754003,4
tz,0301006003,2008,2012,-3.196660041809082,37.615379333496094,tz_0301006003_2008,tz_0301006003_2012,0.9579535999550763,0.6163565577266347,-0.005252639224063254,0.9527009607310131,6
tz,0301012002,2008,2012,-3.1111600399017334,37.596439361572266,tz_0301012002_2008,tz_0301012002_2012,0.5966181155056515,0.27227293884993686,-1.0120057292944018,-0.4153876137887503,7
tz,0301014002,2008,2012,-3.0966598987579346,37.63920974731445,tz_0301014002_2008,tz_0301014002_2012,0.5028011174850819,0.2492930292198538,-1.3828500997720479,-0.880048982286966,5
tz,0302004003,2008,2012,-3.640010118484497,37.655879974365234,tz_0302004003_2008,tz_0302004003_2012,0.3452450420126145,0.48608065256896804,0.8947007756051512,1.2399458176177656,7
tz,0302007301,2008,2012,-3.786530017852783,37.71141052246094,tz_0302007301_2008,tz_0302007301_2012,0.47166255152246034,-0.42728762293626255,-0.23809815345811156,0.23356439806434878,3
tz,0303023303,2008,2012,-4.341030120849609,37.843849182128906,tz_0303023303_2008,tz_0303023303_2012,1.2481902748959754,1.1235435028846106,-0.3107954139133236,0.9373948609826517,4
tz,0304002001,2008,2012,-3.2631099224090576,37.576988220214844,tz_0304002001_2008,tz_0304002001_2012,1.6336593716171164,0.8403935221409435,-0.7048550131162453,0.9288043585008711,6
tz,0304014003,2008,2012,-3.330019950866699,37.38288116455078,tz_0304014003_2008,tz_0304014003_2012,0.48852229714005274,0.9272658868295296,1.5424411556517588,2.0309634527918115,8
tz,0304031003,2008,2012,-3.309959888458252,37.473690032958984,tz_0304031003_2008,tz_0304031003_2012,0.29943571231846144,-0.10790740223613919,0.3223421607583037,0.6217778730767651,7
tz,0305004002,2008,2012,-3.2054100036621094,37.1875114440918,tz_0305004002_2008,tz_0305004002_2012,0.11070952682445556,0.2920289971318189,0.17836446431649913,0.2890739911409547,7
tz,0305010004,2008,2012,-3.310029983520508,37.06694030761719,tz_0305010004_2008,tz_0305010004_2012,0.10990792498330397,0.024438656070149188,-1.1751474044848038,-1.0652394795014997,5
tz,0305013005,2008,2012,-3.3254899978637695,37.160099029541016,tz_0305013005_2008,tz_0305013005_2012,0.34703773963736506,0.3927020227412763,1.4959738284358937,1.8430115680732588,7
tz,0401015002,2008,2012,-4.708360195159912,38.645931243896484,tz_0401015002_2008,tz_0401015002_2012,0.25892781612591975,-0.5082943935836362,-1.3999942326982417,-1.1410664165723219,7
tz,0401027004,2008,2012,-4.718560218811035,38.284358978271484,tz_0401027004_2008,tz_0401027004_2012,-0.0713775460614255,-0.22982377445567231,-0.527583419144224,-0.5989609652056496,5
tz,0402004005,2008,2012,-5.0278401374816895,38.560970306396484,tz_0402004005_2008,tz_0402004005_2012,0.1754661602622231,-0.9336965307453902,-1.4785381595284073,-1.3030719992661841,4
tz,0402008352,2008,2012,-5.1726298332214355,38.471920013427734,tz_0402008352_2008,tz_0402008352_2012,0.32388813035447395,0.169533281462223,-1.3960036508397764,-1.0721155204853023,5
tz,0402012002,2008,2012,-4.98130989074707,38.50667190551758,tz_0402012002_2008,tz_0402012002_2012,0.010351001413113736,0.026820373346901585,-1.6331690031741695,-1.6228180017610556,5
tz,0403009003,2008,2012,-5.077310085296631,38.59897994995117,tz_0403009003_2008,tz_0403009003_2012,-0.41127610800901754,0.15019017098554385,-0.5255596351385419,-0.9368357431475594,6
tz,0403034001,2008,2012,-5.236700057983398,38.699989318847656,tz_0403034001_2008,tz_0403034001_2012,0.37063864808881203,-0.24695361548549866,-1.4714199055881831,-1.1007812574993712,6
tz,0404024003,2008,2012,-4.994530200958252,39.083518981933594,tz_0404024003_2008,tz_0404024003_2012,0.42403361732358197,-0.1538768745088677,-1.0341769305156634,-0.6101433131920814,3
tz,0405002005,2008,2012,-5.441850185394287,38.97126007080078,tz_0405002005_2008,tz_0405002005_2012,-0.007262219345732302,0.024941513051423534,0.10242943481005548,0.09516721546432316,5
tz,0405010004,2008,2012,-5.539569854736328,38.86109924316406,tz_0405010004_2008,tz_0405010004_2012,0.489631366912518,-0.0919481678912301,-1.298666878821056,-0.8090355119085382,4
tz,0406003001,2008,2012,-5.7271599769592285,38.186180114746094,tz_0406003001_2008,tz_0406003001_2012,0.21138643885159047,-0.24359597719704465,-1.4175651874922393,-1.2061787486406488,3
tz,0406017003,2008,2012,-5.6338300704956055,38.401588439941406,tz_0406017003_2008,tz_0406017003_2012,0.5404931282438745,-0.376871483345397,-1.8013204635553546,-1.26082733531148,4
tz,0406019002,2008,2012,-5.422979831695557,37.98640060424805,tz_0406019002_2008,tz_0406019002_2012,0.5483058724967685,-0.26927138842390275,-1.4488318067275316,-0.9005259342307631,4
tz,0407011002,2008,2012,-5.499770164489746,37.55691909790039,tz_0407011002_2008,tz_0407011002_2012,0.32623191279225516,-0.04638882021087076,-1.4549779935500478,-1.1287460807577927,6
tz,0501008005,2008,2012,-6.543300151824951,37.18170166015625,tz_0501008005_2008,tz_0501008005_2012,-0.0656971842036688,0.046245530074823085,-1.5538632042338978,-1.6195603884375664,5
tz,0501034002,2008,2012,-6.327270030975342,37.00638961791992,tz_0501034002_2008,tz_0501034002_2012,0.2872947864673052,0.08018583864033357,-1.5776286749713324,-1.2903338885040272,5
tz,0502018007,2008,2012,-6.915550231933594,37.84035110473633,tz_0502018007_2008,tz_0502018007_2012,0.36673221546218326,-0.24993233003265647,-1.115382243185465,-0.7486500277232817,5
tz,0503008321,2008,2012,-8.132149696350098,36.66838073730469,tz_0503008321_2008,tz_0503008321_2012,0.9051839346952364,1.2019961392250917,1.2225787964755541,2.1277627311707907,5
tz,0503010001,2008,2012,-8.103670120239258,36.50537109375,tz_0503010001_2008,tz_0503010001_2012,0.8189731585144349,-0.3014233589052844,-1.0897367865195384,-0.2707636280051035,6
tz,0504005303,2008,2012,-8.664190292358398,36.720741271972656,tz_0504005303_2008,tz_0504005303_2012,0.20974597781987636,0.9311522879765729,0.035980464611607865,0.24572644243148425,7
tz,0504007002,2008,2012,-8.736479759216309,36.72077178955078,tz_0504007002_2008,tz_0504007002_2012,0.4446659932735674,-0.1484260106281285,-1.000715847646682,-0.5560498543731146,4
tz,0505009001,2008,2012,-6.875410079956055,37.59038162231445,tz_0505009001_2008,tz_0505009001_2012,1.1747431357555487,-0.33607476256669727,-1.5368780857125668,-0.36213494995701817,3
tz,0505009333,2008,2012,-6.800690174102783,37.64569091796875,tz_0505009333_2008,tz_0505009333_2012,0.5837127940233278,0.9702833529217719,0.5543139421657481,1.138026736189076,4
tz,0505019314,2008,2012,-6.741829872131348,37.664459228515625,tz_0505019314_2008,tz_0505019314_2012,0.4627025779860924,0.5539658364430858,2.0191197122383593,2.4818222902244513,3
tz,0506008006,2008,2012,-6.1839799880981445,37.71067810058594,tz_0506008006_2008,tz_0506008006_2012,0.43075749534643015,-0.262389855811134,-1.038680842265346,-0.6079233469189159,3
tz,0506009003,2008,2012,-5.956399917602539,37.661678314208984,tz_0506009003_2008,tz_0506009003_2012,0.09024207371627875,0.07316913162897039,-1.6960959019935156,-1.6058538282772368,5
tz,0506011001,2008,2012,-7.185490131378174,37.559810638427734,tz_0506011001_2008,tz_0506011001_2012,-0.09669003544391042,0.09103653730405137,-1.642195502173232,-1.7388855376171424,3
tz,0601006018,2008,2012,-6.441180229187012,38.901878356933594,tz_0601006018_2008,tz_0601006018_2012,-0.049644897469300696,0.028147979809255794,1.617596132716105,1.5679512352468044,5
tz,0601012001,2008,2012,-6.63100004196167,38.347930908203125,tz_0601012001_2008,tz_0601012001_2012,0.6951591756853424,0.2739686759613505,-0.46271587117065227,0.23244330451469014,5
tz,0602005001,2008,2012,-6.616330146789551,38.794960021972656,tz_0602005001_2008,tz_0602005001_2012,0.18064079238447417,0.52945998044056,-0.15249826653998325,0.02814252584449091,4
tz,0603013001,2008,2012,-6.929200172424316,38.72658157348633,tz_0603013001_2008,tz_0603013001_2012,0.19764103294593863,0.17955859166558302,-0.35603615520203624,-0.1583951222560976,5
tz,0604010006,2008,2012,-7.4239702224731445,39.100711822509766,tz_0604010006_2008,tz_0604010006_2012,-0.0425276760579216,-0.24061855295497142,-1.2707171064660088,-1.3132447825239304,4
tz,0605012004,2008,2012,-8.061220169067383,39.151248931884766,tz_0605012004_2008,tz_0605012004_2012,0.43037640536926286,0.1053180679742784,-1.8441961205599435,-1.4138197151906806,3
tz,0605012302,2008,2012,-8.125419616699219,39.21821975708008,tz_0605012302_2008,tz_0605012302_2012,-0.06305553361420298,1.5934418664136907,-0.5589889161482926,-0.6220444497624955,3
tz,0606007003,2008,2012,-8.050180435180664,39.73046875,tz_0606007003_2008,tz_0606007003_2012,0.09546435024475816,0.19934017366319987,-0.5224225945877893,-0.4269582443430311,8
tz,0701001034,2008,2012,-6.816870212554932,39.254600524902344,tz_0701001034_2008,tz_0701001034_2012,1.067702265658791,1.0268249850327829,2.1203720694820993,3.1880743351408904,5
tz,0701004024,2008,2012,-6.797359943389893,39.24053955078125,tz_0701004024_2008,tz_0701004024_2012,0.42657341877767363,0.12124239755911086,1.3119952286470904,1.7385686474247641,3
tz,0701004136,2008,2012,-6.792109966278076,39.2464714050293,tz_0701004136_2008,tz_0701004136_2012,0.3652831149314426,0.6943116568492865,1.956995043325269,2.3222781582567116,5
tz,0701004145,2008,2012,-6.782989978790283,39.25127029418945,tz_0701004145_2008,tz_0701004145_2012,0.3647421387238559,0.2211807885955587,0.8712792314085703,1.2360213701324263,5
tz,0701005008,2008,2012,-6.798850059509277,39.25600814819336,tz_0701005008_2008,tz_0701005008_2012,0.06478352373228491,0.9447000323581697,1.409008839778137,1.473792363510422,3
tz,0701006104,2008,2012,-6.781469821929932,39.26945877075195,tz_0701006104_2008,tz_0701006104_2012,-0.04193395776996045,-0.032882246174109786,3.1656430884710813,3.123709130701121,5
tz,0701007028,2008,2012,-6.785739898681641,39.26776885986328,tz_0701007028_2008,tz_0701007028_2012,0.46608624781885905,1.3344127207016654,1.3444679878679762,1.8105542356868352,6
tz,0701009004,2008,2012,-6.81003999710083,39.2606086730957,tz_0701009004_2008,tz_0701009004_2012,0.7289083149825762,0.921955230054666,0.7284520432876427,1.4573603582702188,5
tz,0701010071,2008,2012,-6.7948899269104,39.217498779296875,tz_0701010071_2008,tz_0701010071_2012,0.20219060652373821,0.33754154382693946,1.95313322096993,2.155323827493668,3
tz,0701011066,2008,2012,-6.799039840698242,39.227169036865234,tz_0701011066_2008,tz_0701011066_2012,-0.21524384672155675,0.2869637062904392,1.5585443879347531,1.3433005412131964,3
tz,0701011100,2008,2012,-6.794869899749756,39.2240104675293,tz_0701011100_2008,tz_0701011100_2012,0.5575827232025357,0.30307703627726534,2.0779334374282814,2.635516160630817,4
tz,0701011145,2008,2012,-6.7849202156066895,39.236358642578125,tz_0701011145_2008,tz_0701011145_2012,1.5826970036154542,1.8961515978472243,0.6807801312534386,2.263477134868893,4
tz,0701013002,2008,2012,-6.754280090332031,39.07978057861328,tz_0701013002_2008,tz_0701013002_2012,0.5987884841141933,0.30231363613409207,-0.025924447250675036,0.5728640368635182,6
tz,0701016454,2008,2012,-6.697400093078613,39.19240188598633,tz_0701016454_2008,tz_0701016454_2012,0.8821643683009401,1.6077423983260042,0.3051523110469237,1.1873166793478638,5
tz,0701018003,2008,2012,-6.666450023651123,39.07603073120117,tz_0701018003_2008,tz_0701018003_2012,0.8350247293364272,0.46719840089441816,-0.6433828412858762,0.1916418880505509,4
tz,0701018004,2008,2012,-6.683899879455566,39.10887908935547,tz_0701018004_2008,tz_0701018004_2012,0.7087217678838217,0.5152852683819014,-0.24765116717316987,0.4610706007106518,6
tz,0701019072,2008,2012,-6.7961201667785645,39.20460891723633,tz_0701019072_2008,tz_0701019072_2012,0.7118614206562334,1.1828502856966308,0.9436353236133259,1.6554967442695594,3
tz,0701021174,2008,2012,-6.798120021820068,39.24747848510742,tz_0701021174_2008,tz_0701021174_2012,1.1477996849123184,1.2620687335307208,1.4595390994608766,2.607338784373195,5
tz,0701022027,2008,2012,-6.790060043334961,39.20996856689453,tz_0701022027_2008,tz_0701022027_2012,0.1388090837334542,0.5117637445615651,3.237837713000682,3.376646796734136,5
tz,0701022050,2008,2012,-6.780370235443115,39.22378158569336,tz_0701022050_2008,tz_0701022050_2012,0.08078510357530251,0.19296196858702935,2.243279725949448,2.3240648295247506,3
tz,0701024036,2008,2012,-6.790740013122559,39.15375900268555,tz_0701024036_2008,tz_0701024036_2012,-0.1470083131088638,-0.20015300045561257,1.6187697770059635,1.4717614638970997,4
tz,0702001125,2008,2012,-6.879039764404297,39.17002868652344,tz_0702001125_2008,tz_0702001125_2012,0.518997229712577,-0.07410668050886854,1.5697359630087049,2.088733192721282,4
tz,0702002001,2008,2012,-6.864429950714111,39.128868103027344,tz_0702002001_2008,tz_0702002001_2012,0.5835184806565036,0.366739977816921,-0.49989747700662923,0.08362100364987436,7
tz,0702002329,2008,2012,-6.91526985168457,39.16345977783203,tz_0702002329_2008,tz_0702002329_2012,-0.21572345121744005,0.3160878251279423,1.5152158371387758,1.2994923859213359,5
tz,0702010047,2008,2012,-6.838640213012695,39.24079895019531,tz_0702010047_2008,tz_0702010047_2012,0.8831728749183387,0.33160861572101685,-0.32873704528093783,0.5544358296374008,4
tz,0703001075,2008,2012,-6.836730003356934,39.320350646972656,tz_0703001075_2008,tz_0703001075_2012,0.9585882989406534,1.367135075337711,1.0635198937001447,2.022108192640798,6
tz,0703002004,2008,2012,-6.835000038146973,39.32583999633789,tz_0703002004_2008,tz_0703002004_2012,0.4378112747731717,0.8799299601109886,-0.6028781958308413,-0.16506692105766957,3
tz,0703003001,2008,2012,-6.920360088348389,39.324501037597656,tz_0703003001_2008,tz_0703003001_2012,0.23830043380517268,0.6913203048299138,-0.03720778757045043,0.20109264623472228,4
tz,0703003002,2008,2012,-6.862360000610352,39.345008850097656,tz_0703003002_2008,tz_0703003002_2012,0.706358503966934,0.5462230734565665,-0.409476821916612,0.29688168205032206,4
tz,0703010003,2008,2012,-6.9228901863098145,39.25572967529297,tz_0703010003_2008,tz_0703010003_2012,0.844961259961504,0.9899624139780605,1.3095743190333553,2.1545355789948593,4
tz,0703010188,2008,2012,-6.935880184173584,39.25001907348633,tz_0703010188_2008,tz_0703010188_2012,0.03838518857664014,-0.052733106038913846,1.604608692636852,1.6429938812134919,6
tz,0703012048,2008,2012,-6.832870006561279,39.28047180175781,tz_0703012048_2008,tz_0703012048_2012,0.4522952499759331,0.6103598164610476,2.300899052026857,2.75319430200279,3
tz,0703014059,2008,2012,-6.873449802398682,39.2765007019043,tz_0703014059_2008,tz_0703014059_2012,0.038902051104327984,0.20016947679352784,1.5203976832668955,1.5592997343712236,3
tz,0703018025,2008,2012,-6.857260227203369,39.26980972290039,tz_0703018025_2008,tz_0703018025_2012,0.31406917386556465,0.423934764522771,1.8335535667697682,2.1476227406353328,4
tz,0703019096,2008,2012,-6.856709957122803,39.25339889526367,tz_0703019096_2008,tz_0703019096_2012,0.5112080964920179,0.055234537319627595,0.6024433243242981,1.1136514208163162,5
tz,0703021077,2008,2012,-6.882150173187256,39.27342987060547,tz_0703021077_2008,tz_0703021077_2012,-0.04590344003084605,0.6285237568672156,0.8740468839924322,0.8281434439615862,5
tz,0703021156,2008,2012,-6.9264397621154785,39.26852035522461,tz_0703021156_2008,tz_0703021156_2012,0.3424808067416651,-0.05869060184562633,0.3435993475799573,0.6860801543216224,4
tz,0703022036,2008,2012,-6.86322021484375,39.25944900512695,tz_0703022036_2008,tz_0703022036_2012,0.5334293827268777,0.8936058400776878,1.0410451519414592,1.5744745346683369,8
tz,0703023003,2008,2012,-7.157939910888672,39.52511978149414,tz_0703023003_2008,tz_0703023003_2012,0.5001537519228989,-0.25993171462314296,-1.1923398596890344,-0.6921861077661355,3
tz,0703023004,2008,2012,-7.0995001792907715,39.437259674072266,tz_0703023004_2008,tz_0703023004_2012,0.8396995727536494,0.04137273130519727,-1.027610760745202,-0.1879111879915526,3
tz,0801001003,2008,2012,-8.576160430908203,39.23249816894531,tz_0801001003_2008,tz_0801001003_2012,0.15014188188278038,-0.07025482350954243,-1.8410635995699693,-1.6909217176871891,5
tz,0801008003,2008,2012,-8.826539993286133,38.87871170043945,tz_0801008003_2008,tz_0801008003_2012,0.22697174345581655,0.22997758703485377,-0.7433411451154834,-0.5163694016596669,5
tz,0801016007,2008,2012,-9.106229782104492,39.56222152709961,tz_0801016007_2008,tz_0801016007_2012,0.8672036523607016,0.025406573600973384,-1.694718086693358,-0.8275144343326564,3
tz,0801018310,2008,2012,-8.74722957611084,39.415199279785156,tz_0801018310_2008,tz_0801018310_2012,-0.29283839459911676,0.1220611690082308,0.2985505183765106,0.0057121237773938155,4
tz,0801020318,2008,2012,-8.929189682006836,39.53435134887695,tz_0801020318_2008,tz_0801020318_2012,0.7312536585376708,0.7753907853917682,1.5920436944434702,2.323297352981141,6
tz,0802013003,2008,2012,-10.23449993133545,39.28192901611328,tz_0802013003_2008,tz_0802013003_2012,0.22735510822644556,-0.022878027290252248,-1.21183192887065,-0.9844768206442045,4
tz,0802024002,2008,2012,-9.922980308532715,39.32835006713867,tz_0802024002_2008,tz_0802024002_2012,0.16269095855058874,-0.03874415427314206,-1.4997117924275458,-1.3370208338769571,6
tz,0804004002,2008,2012,-9.595120429992676,37.403099060058594,tz_0804004002_2008,tz_0804004002_2012,-0.0487151997172704,-0.07181504465156067,-1.7486636255781272,-1.7973788252953975,4
tz,0806012001,2008,2012,-9.993619918823242,39.683231353759766,tz_0806012001_2008,tz_0806012001_2012,0.2554255378706695,-0.37092113228191004,-1.2395466565173623,-0.9841211186466927,5
tz,0901012006,2008,2012,-10.43340015411377,39.77962875366211,tz_0901012006_2008,tz_0901012006_2012,0.08549660868719018,0.19037545870528585,-0.9137941248184714,-0.8282975161312813,4
tz,0902001360,2008,2012,-10.920880317687988,39.29269027709961,tz_0902001360_2008,tz_0902001360_2012,-0.8957349605612005,0.4643803251018201,3.1212999835657276,2.225565023004527,4
tz,0902015007,2008,2012,-10.727789878845215,39.40541076660156,tz_0902015007_2008,tz_0902015007_2012,0.3632697958006285,0.481140909393275,-1.3165795806186698,-0.9533097848180412,4
tz,0902018005,2008,2012,-10.833490371704102,39.38814926147461,tz_0902018005_2008,tz_0902018005_2012,0.5893207061158713,0.22580061402599114,-0.251825012282505,0.3374956938333662,4
tz,0903020004,2008,2012,-10.9202299118042,38.476280212402344,tz_0903020004_2008,tz_0903020004_2012,0.587565294734417,0.07049624172013409,-1.161358122810065,-0.5737928280756479,3
tz,0903027004,2008,2012,-10.783430099487305,39.11280059814453,tz_0903027004_2008,tz_0903027004_2012,0.9536443683991062,3.7847879843581434e-4,0.2677514172969761,1.2213957856960822,3
tz,0905012003,2008,2012,-10.311989784240723,40.1469612121582,tz_0905012003_2008,tz_0905012003_2012,0.6372076042044471,-0.8159412889214298,-1.2451891129079506,-0.6079815087035034,3
tz,1001003004,2008,2012,-10.971429824829102,37.39884948730469,tz_1001003004_2008,tz_1001003004_2012,-0.2315334715587314,0.007484930445815652,-1.1805873841519094,-1.4121208557106408,5
tz,1001003305,2008,2012,-11.026280403137207,37.36246871948242,tz_1001003305_2008,tz_1001003305_2012,0.6499046715099182,0.14772743445897416,-0.4806904634857869,0.1692142080241313,6
tz,1001003306,2008,2012,-11.062239646911621,37.305179595947266,tz_1001003306_2008,tz_1001003306_2012,0.227348515019131,0.048591972374516165,-0.272592577544814,-0.04524406252568297,7
tz,1001003325,2008,2012,-11.072449684143066,37.31924819946289,tz_1001003325_2008,tz_1001003325_2012,-0.02738326252769449,0.13945253205144043,-0.9933890273291882,-1.0207722898568827,4
tz,1001019004,2008,2012,-11.011940002441406,37.26911163330078,tz_1001019004_2008,tz_1001019004_2012,0.6368302547334904,-0.5873769739252998,-1.5719863848702622,-0.9351561301367717,3
tz,1002007004,2008,2012,-11.497010231018066,35.60763168334961,tz_1002007004_2008,tz_1002007004_2012,0.3347317977921702,-0.2898133973232765,-1.5386936565719949,-1.2039618587798246,5
tz,1002009003,2008,2012,-10.569930076599121,35.353458404541016,tz_1002009003_2008,tz_1002009003_2012,-0.08868341292811958,-0.16620472735489983,-1.061633709254095,-1.1503171221822146,6
tz,1002011311,2008,2012,-10.60552978515625,35.48897933959961,tz_1002011311_2008,tz_1002011311_2012,0.7666428651286835,-0.2563693699837819,-0.913234149656524,-0.14659128452784057,6
tz,1002014004,2008,2012,-10.792059898376465,35.75553894042969,tz_1002014004_2008,tz_1002014004_2012,-0.15435270373372542,-0.13222774302974927,-1.3669961439558211,-1.5213488476895467,4
tz,1003013001,2008,2012,-11.315449714660645,34.78630065917969,tz_1003013001_2008,tz_1003013001_2012,0.657711485158002,0.8743375091826616,-0.9406885680135203,-0.28297708285551826,4
tz,1003014002,2008,2012,-11.170319557189941,34.9964714050293,tz_1003014002_2008,tz_1003014002_2012,0.21782520452018667,-0.2940729049493221,-1.1705467653370196,-0.952721560816833,5
tz,1003018003,2008,2012,-11.108790397644043,34.64216995239258,tz_1003018003_2008,tz_1003018003_2012,1.2455061414141018,-0.20538362658020906,-1.0826994876590892,0.16280665375501238,7
tz,1003022002,2008,2012,-10.987449645996094,34.89339065551758,tz_1003022002_2008,tz_1003022002_2012,0.5988037767954808,-0.37560324174132775,-1.4032966752107072,-0.8044928984152264,7
tz,1003037001,2008,2012,-10.566309928894043,34.61722946166992,tz_1003037001_2008,tz_1003037001_2012,0.2143772122112356,0.21203462457930994,-1.3651007647567006,-1.150723552545465,3
tz,1005006001,2008,2012,-10.481610298156738,35.688018798828125,tz_1005006001_2008,tz_1005006001_2012,0.3717715330576784,0.8195989369692808,-0.8452381212110488,-0.47346658815337034,5
tz,1005009001,2008,2012,-10.098759651184082,35.902950286865234,tz_1005009001_2008,tz_1005009001_2012,0.13835531247098753,-0.5199463313022419,-1.6467250780562765,-1.508369765585289,4
tz,1005011005,2008,2012,-10.548080444335938,36.321861267089844,tz_1005011005_2008,tz_1005011005_2012,0.23625392766535,-0.529215774996819,-1.359509672736922,-1.123255745071572,5
